teryt;JPT_NAZWA;Szkołapodstawowa10_2023;czniowiena1000miesz;bezrobocie;Miasto_prawa_powiatu;uczniowie_ukraina_porownanie_powiat_wojew;Szkołapodstawowa02_2022;Ukraina_suma_02_2022;uczniowie_ukraina_porownanie_powiat_na1000mieszk2022;ROZNICE_2023_2022_SP;Szkołapodstawowa09_2022;Suma09_2022;ROZNICE_09_03_2022_SP;ROZNICE_09_03_2022_ALL;Suma_10_2023;ROZNICE_uczniowie_roznice_ogolem_04_09;WSZYSCY_UCZNIOWIE;cena_m2@2021;cena_m2@2022;dynamika_m2;klastry_bez_dynamika;klastry_bez_uczniowie_mieszkania;QCL_2;QCL_1;ROZNICE_2023_2022_SP_RELATIVE;ROZNICE_09_03_202_SP_RELATIVE;UCZNIOWIE_SP_JAKO_PROCENT_2022;UCZNIOWIE_SP_JAKO_PROCENT_2023;UCZNIOWIE_SP_JAKO_PROCENT_ROZNICA;Uchodzcy_roczniki_sp_04_2022;PROCENT_UCZNIOW_WG_UCHODZCOW_04_2022;ZPROCENT_UCZNIOW_WG_UCHODZCOW_04_2022;miast_prawa_powiat_rekod;Rbezrobo;Rdynamik;Rczniowi;suma_rang_B_SZ_Dyna;Wszyscy_ukraina_04_2022;proc_wiek_sp_uchodzcy_04_2022;Uchodzcy_roczniki_sp_09_2022;PROCENT_UCZNIOW_WG_UCHODZCOW_09_2022;Wszyscy_ukraina_09_2022;proc_wiek_sp_uchodzcy_09_2022;Uchodzcy_roczniki_sp_10_2023;PROCENT_UCZNIOW_WG_UCHODZCOW_10_2023;Wszyscy_ukraina_10_2023;proc_wiek_sp_uchodzcy_10_2023;Uczniowie_sp_04_2022_altern;Uczniowie_JEZYK_sp_04_2022_altern;procent_jezyk_04_2022;niezogdnosc_danych_SP_04_2022;niezogdnosc_danych_procent_04_2022;Uczniowie_sp_10_2022_altern;Uczniowie_Jezyk_sp_04_2022;procent
2002;powiat białostocki;184;1.176696297;7.5;FAŁSZ;20;252;287;1.61156232;-68;235;292;-17;5;221;5;10670;4766;5169;8.455728074;2;5;3;2;-.63730084348641;-.159325210871603;87.8048780487805;83.2579185520362;-4.54695949674429;709;35.5430183356841;-.715471244400756;0;230.5;96;101;427.5;2892;24.5159059474412;825;28.4848484848485;3489;23.6457437661221;598;30.7692307692308;2283;26.1936049058257;265;76;28.6792452830189;13;4.90566037735849;235;114;48.5106382978723
2003;powiat bielski;90;1.759496393;4.2;FAŁSZ;20;77;120;1.505346914;13;117;151;40;31;124;31;3796;3869;6246;61.43706384;5;2;4;2;.342465753424658;1.05374077976818;64.1666666666667;72.5806451612903;8.41397849462365;224;34.375;-.76752434213985;0;84.5;375;166;625.5;1000;22.4;259;45.1737451737452;1334;19.4152923538231;177;50.8474576271186;863;20.5098493626883;72;21;29.1666666666667;-5;-6.94444444444444;117;34;29.0598290598291
2004;powiat grajewski;32;.715499508;11.6;FAŁSZ;20;67;81;1.498077095;-35;45;56;-22;-25;40;-25;3396;3466;3715;7.18407386;2;5;4;2;-1.03062426383981;-.647820965842167;82.7160493827161;80;-2.71604938271605;72;93.0555555555556;1.84759273299473;0;327;82;44;453;317;22.7129337539432;82;54.8780487804878;386;21.2435233160622;66;48.4848484848485;255;25.8823529411765;74;14;18.9189189189189;7;9.45945945945946;45;2;4.44444444444444
2005;powiat hajnowski;45;1.141349836;8.1;FAŁSZ;20;74;91;1.876886398;-29;50;71;-24;-20;73;-20;2400;3306;4189;26.70901391;2;5;3;2;-1.20833333333333;-1;81.3186813186813;61.6438356164384;-19.674845702243;155;47.741935483871;-.171822735446663;0;249.5;309;97;655.5;609;25.4515599343186;183;27.3224043715847;792;23.1060606060606;109;41.2844036697248;467;23.3404710920771;72;46;63.8888888888889;-2;-2.77777777777778;50;2;4
2006;powiat kolneński;13;.361905292;16.1;FAŁSZ;20;13;13;.361905292;0;19;20;6;7;14;7;2640;2956;3376;14.20838972;2;5;4;2;0;.227272727272727;100;92.8571428571429;-7.14285714285714;44;29.5454545454545;-.982754526376316;0;368;180;9;557;179;24.5810055865922;44;43.1818181818182;199;22.1105527638191;19;68.4210526315789;116;16.3793103448276;15;1;6.66666666666667;2;13.3333333333333;19;0;0
2007;powiat łomżyński;31;.623604434;5.2;FAŁSZ;20;101;109;2.031743477;-70;48;52;-53;-57;32;-57;3674;3000;3400;0;2;5;4;2;-1.90528034839412;-1.44256940664126;92.6605504587156;96.875;4.21444954128441;193;52.3316062176166;.0327173577993915;0;143.5;34;37;214.5;760;25.3947368421053;211;22.7488151658768;863;24.449594438007;127;24.4094488188976;493;25.7606490872211;95;17;17.8947368421053;-6;-6.31578947368421;48;9;18.75
2008;powiat moniecki;19;.503551362;7.3;FAŁSZ;20;31;37;.821583802;-12;26;33;-5;-4;27;-4;2492;3200;3682;0;2;5;3;2;-.481540930979133;-.200642054574639;83.7837837837838;70.3703703703704;-13.4134134134134;77;40.2597402597403;-.505269075633231;0;221.5;34;21;276.5;316;24.3670886075949;77;33.7662337662338;321;23.98753894081;54;35.1851851851852;174;31.0344827586207;49;18;36.734693877551;18;36.734693877551;26;7;26.9230769230769
2009;powiat sejneński;8;.42548665;9.8;FAŁSZ;20;39;47;2.07424742;-31;19;26;-20;-21;9;-21;1234;4775;0;-100;1;5;3;2;-2.51215559157212;-1.62074554294976;82.9787234042553;88.8888888888889;5.91016548463357;59;66.1016949152542;.646385611932011;0;290.5;3;11;304.5;254;23.2283464566929;69;27.536231884058;298;23.1543624161074;52;15.3846153846154;171;30.4093567251462;43;20;46.5116279069767;4;9.30232558139535;19;10;52.6315789473684
2010;powiat siemiatycki;48;1.167485528;6;FAŁSZ;20;118;158;2.87006859;-70;67;94;-51;-64;66;-64;2723;3194;4246;32.93675642;2;5;3;2;-2.5706940874036;-1.87293426367976;74.6835443037975;72.7272727272727;-1.95627157652473;199;59.2964824120603;.343109215712941;0;176;345;99;620;760;26.1842105263158;213;31.4553990610329;853;24.9706916764361;127;37.7952755905512;473;26.8498942917548;115;20;17.3913043478261;-3;-2.60869565217391;67;33;49.2537313432836
2011;powiat sokólski;37;.59616841;11.1;FAŁSZ;20;60;81;.966759583;-23;71;82;11;1;48;1;4304;3045;4581;50.44334975;5; ;4;2;-.534386617100372;.255576208178439;74.0740740740741;77.0833333333333;3.00925925925927;123;48.780487804878;-.125539330622471;0;317.5;369;34;720.5;571;21.5411558669002;134;52.9850746268657;1199;11.1759799833194;94;39.3617021276596;962;9.77130977130977;74;8;10.8108108108108;14;18.9189189189189;71;23;32.3943661971831
2012;powiat suwalski;15;.431307148;5;FAŁSZ;20;13;15;.373799528;2;21;25;8;10;18;10;2380;0;2708;0; ;5;3;2;.0840336134453782;.336134453781513;86.6666666666667;83.3333333333333;-3.33333333333333;131;9.9236641221374;-1.85720567454495;0;125.5;34;13;172.5;539;24.30426716141;144;14.5833333333333;638;22.5705329153605;95;15.7894736842105;379;25.065963060686;13;8;61.5384615384615;0;0;21;10;47.6190476190476
2013;powiat wysokomazowiecki;73;1.355818877;7;FAŁSZ;20;100;150;1.857286134;-27;80;107;-20;-43;98;-43;4241;4584;5487;19.69895288;2;5;4;2;-.636642301344023;-.471586889884461;66.6666666666667;74.4897959183673;7.82312925170069;206;48.5436893203884;-.136092328191976;0;209.5;254;119;582.5;817;25.2141982864137;234;34.1880341880342;926;25.2699784017279;139;52.5179856115108;547;25.4113345521024;103;0;0;3;2.9126213592233;80;37;46.25
2014;powiat zambrowski;101;2.430806258;6.7;FAŁSZ;20;91;96;2.190132371;10;118;169;27;73;139;73;3229;3919;5169;31.89589181;2;2;4;5;.309693403530505;.836172189532363;94.7916666666667;72.6618705035971;-22.1297961630695;224;40.625;-.488991162539717;0;198.5;338;249;785.5;954;23.4800838574423;267;44.1947565543071;1283;20.8106001558846;197;51.2690355329949;922;21.3665943600868;98;59;60.2040816326531;7;7.14285714285714;118;65;55.0847457627119
2061;powiat Białystok;577;1.971975393;5.2;PRAWDA;20;565;845;1.930963773;12;630;1051;65;206;1050;206;26661;7085;8090;14.18489767;2;2;2;5;.0450095645324631;.243801807884175;66.8639053254438;54.9523809523809;-11.9115243730628;659;85.7359635811836;1.52139285683514;1;143.5;179;198;520.5;3026;21.7779246530073;833;75.6302521008403;4283;19.4489843567593;597;96.6499162479062;3238;18.437306979617;617;311;50.4051863857374;52;8.42787682333874;630;240;38.0952380952381
2062;powiat Łomża;162;2.694252262;6.9;PRAWDA;20;126;175;2.095529537;36;168;255;42;80;234;80;5120;5413;6308;16.53426935;2;2;4;5;.703125;.8203125;72;69.2307692307692;-2.76923076923077;176;71.5909090909091;.891014136388214;1;204.5;212;266;682.5;661;26.6263237518911;217;77.4193548387097;900;24.1111111111111;142;114.084507042254;631;22.5039619651347;132;78;59.0909090909091;6;4.54545454545455;168;78;46.4285714285714
2063;powiat Suwałki;201;2.933236045;5.3;PRAWDA;20;117;173;1.707406056;84;226;318;109;145;298;145;6139;5494;7196;30.97925009;2;2;4;5;1.36830102622577;1.77553347450725;67.6300578034682;67.4496644295302;-.180393373938017;211;55.4502369668246;.171700099971498;1;148.5;332;284;764.5;864;24.4212962962963;280;80.7142857142857;1253;22.3463687150838;230;87.3913043478261;1032;22.2868217054264;159;111;69.811320754717;42;26.4150943396226;226;82;36.283185840708
2201;powiat bytowski;226;2.945968846;9.3;FAŁSZ;22;270;339;3.519520302;-44;252;329;-18;-10;336;-10;6922;3744;4516;20.61965812;2;5;4;2;-.635654435134354;-.260040450736781;79.646017699115;67.2619047619048;-12.3841129372103;506;53.3596837944664;.0785339524162849;0;279.5;266;285;830.5;2052;24.6588693957115;616;40.9090909090909;2655;23.2015065913371;448;50.4464285714286;1855;24.1509433962264;315;162;51.4285714285714;45;14.2857142857143;252;141;55.952380952381
2202;powiat chojnicki;274;2.847700015;8.4;FAŁSZ;22;171;203;1.777214243;103;314;411;143;208;394;208;8897;4352;4968;14.15441176;2;2;3;5;1.15769360458582;1.60728335393953;84.2364532019704;69.5431472081218;-14.6933059938486;414;41.304347826087;-.458715816931007;0;259;177;277;713;1688;24.5260663507109;513;61.2085769980507;2354;21.7926932880204;412;66.504854368932;1765;23.342776203966;225;136;60.4444444444444;54;24;314;156;49.6815286624204
2203;powiat człuchowski;108;2.016505471;10.1;FAŁSZ;22;183;240;3.416856492;-75;139;238;-44;-2;231;-2;4282;3195;3144;-1.596244131;3;5;4;2;-1.75151798225128;-1.02755721625409;76.25;46.7532467532467;-29.4967532467533;281;65.1245551601424;.602839077067209;0;296.5;22;204;522.5;1183;23.7531699070161;317;43.8485804416404;1421;22.3082336382829;224;48.2142857142857;1035;21.6425120772947;182;149;81.8681318681319;-1;-.549450549450549;139;99;71.2230215827338
2204;powiat gdański;589;4.531361793;3.7;FAŁSZ;22;690;868;5.308386481;-101;694;848;4;-20;788;-20;14241;7381;8190;10.96057445;2;5;4;2;-.709219858156028;.0280879151744962;79.4930875576037;74.746192893401;-4.74689466420267;1320;52.2727272727273;.0300933994423486;0;74;133;345;552;5485;24.0656335460346;1676;41.4081145584726;7926;21.1455967701236;1074;54.8417132216015;5132;20.9275136399065;880;286;32.5;190;21.5909090909091;694;173;24.9279538904899
2205;powiat kartuski;613;4.034646623;3.2;FAŁSZ;22;495;590;3.257993602;118;670;813;175;223;779;223;17185;5313;6938;30.58535667;2;2;4;5;.686645330229852;1.0183299389002;83.8983050847458;78.6906290115533;-5.20767607319249;1178;42.0203735144312;-.426805911067022;0;48;329;328;705;4727;24.9206685001058;1611;41.5890751086282;6996;23.0274442538593;1175;52.1702127659574;4976;23.6133440514469;588;142;24.1496598639456;93;15.8163265306122;670;201;30
2206;powiat kościerski;257;3.558226148;7.2;FAŁSZ;22;195;257;2.699821396;62;233;351;38;94;396;94;7065;4604;5583;21.26411816;2;2;4;5;.877565463552725;.537862703467799;75.875486381323;64.8989898989899;-10.9764964823331;584;33.3904109589041;-.811402856734391;0;217.5;273;312;802.5;1938;30.1341589267286;642;36.2928348909657;2367;27.1229404309252;448;57.3660714285714;1601;27.9825109306683;206;161;78.1553398058252;11;5.33980582524272;233;130;55.793991416309
2207;powiat kwidzyński;98;1.215338062;5.9;FAŁSZ;22;140;191;1.736197232;-42;101;150;-39;-41;147;-41;6954;4264;4914;15.24390244;2;5;3;2;-.603968938740293;-.560828300258844;73.2984293193717;66.6666666666667;-6.63176265270506;265;52.8301886792453;.0549368391322403;0;171;196;104;471;1115;23.7668161434978;295;34.2372881355932;1442;20.4576976421637;186;52.6881720430108;942;19.7452229299363;124;43;34.6774193548387;-16;-12.9032258064516;101;60;59.4059405940594
2208;powiat lęborski;198;3.098591549;10.5;FAŁSZ;22;151;197;2.363067293;47;212;292;61;95;279;95;5695;4104;5283;28.72807018;2;2;4;5;.825285338015803;1.07111501316945;76.6497461928934;70.9677419354839;-5.68200425740953;314;48.0891719745223;-.156348034036374;0;307;318;293;918;1370;22.9197080291971;397;53.4005037783375;1956;20.2965235173824;265;74.7169811320755;1153;22.9835212489159;221;116;52.4886877828054;70;31.6742081447964;212;100;47.1698113207547
2209;powiat malborski;104;1.704582705;8.5;FAŁSZ;22;175;213;2.868288206;-71;138;195;-37;-18;151;-18;5036;4414;4500;1.948346171;2;5;4;2;-1.40984908657665;-.734710087370929;82.1596244131455;68.8741721854305;-13.2854522277151;256;68.359375;.746999821935872;0;262.5;45;158;465.5;1133;22.594880847308;297;46.4646464646465;1411;21.0489014883062;215;48.3720930232558;922;23.3188720173536;176;143;81.25;1;.568181818181818;138;40;28.9855072463768
2210;powiat nowodworski;59;1.744787816;12.3;FAŁSZ;22;204;242;6.032825669;-145;90;112;-114;-130;80;-130;2685;7414;8888;19.88130564;2;5;4;2;-5.40037243947858;-4.24581005586592;84.297520661157;73.75;-10.547520661157;502;40.6374501992032;-.488436315568402;0;335.5;257;163;755.5;2027;24.7656635421806;597;15.0753768844221;2827;21.1177927131234;349;16.9054441260745;1513;23.0667547918044;235;28;11.9148936170213;31;13.1914893617021;90;31;34.4444444444444
2211;powiat pucki;299;3.287809813;6;FAŁSZ;22;553;666;6.080798751;-254;452;590;-101;-76;413;-76;8473;9330;11290;21.00750268;2;5;4;2;-2.99775758291042;-1.19202171603918;83.033033033033;72.3970944309927;-10.6359386020403;1073;51.5377446411929;-.00266132844759337;0;176;271;298;745;4521;23.7336872373369;1329;34.0105342362679;6582;20.1914311759344;908;32.9295154185022;4011;22.6377461979556;644;296;45.9627329192547;91;14.1304347826087;452;179;39.6017699115044
2212;powiat słupski;382;3.969614781;7.8;FAŁSZ;22;409;492;4.250189648;-27;381;443;-28;-49;457;-49;8198;5350;6056;13.19626168;2;5;4;2;-.329348621615028;-.341546718711881;83.130081300813;83.5886214442013;.458540143388319;1045;39.1387559808612;-.555226086109701;0;240;162;326;728;4114;25.4010695187166;1307;29.150726855394;5761;22.6870335011283;974;39.2197125256673;4887;19.9304276652343;463;212;45.7883369330454;54;11.6630669546436;381;185;48.5564304461942
2213;powiat starogardzki;268;2.136530689;5.6;FAŁSZ;22;287;346;2.288001148;-19;346;472;59;126;413;126;11489;4242;5181;22.13578501;2;5;4;5;-.165375576638524;.513534685351205;82.9479768786127;64.8910411622276;-18.0569357163851;581;49.3975903614458;-.0980379646672417;0;157.5;278;216;651.5;2344;24.7866894197952;718;48.1894150417827;3104;23.1314432989691;539;49.721706864564;2181;24.7134342044933;350;114;32.5714285714286;63;18;346;174;50.2890173410405
2214;powiat tczewski;254;2.272828956;5.5;FAŁSZ;22;269;366;2.407051139;-15;278;531;9;165;443;165;10217;5328;5725;7.451201201;2;5;4;5;-.146814133307233;.0880884799843398;73.4972677595628;57.3363431151242;-16.1609246444387;534;50.374531835206;-.0545002662720942;0;152.5;84;227;463.5;2223;24.0215924426451;676;41.1242603550296;3270;20.6727828746177;502;50.597609561753;2249;22.3210315695865;292;55;18.8356164383562;23;7.87671232876712;278;60;21.5827338129496
2215;powiat wejherowski;862;3.790577206;5.1;FAŁSZ;22;859;998;3.777384941;3;877;1158;18;160;1169;160;23244;6759;7937;17.4286137;2;5;3;5;.0129065565307176;.0774393391843056;86.0721442885772;73.7382378100941;-12.3339064784831;1284;66.9003115264798;.681976207772991;0;134;225;319;678;5166;24.8548199767712;1602;54.7440699126092;7026;22.801024765158;1143;75.4155730533683;4738;24.1241029970452;866;415;47.9214780600462;7;.808314087759815;877;523;59.6351197263398
2216;powiat sztumski;42;1.085888619;5.9;FAŁSZ;22;76;80;1.96494131;-34;50;62;-26;-18;62;-18;3004;2728;3197;17.19208211;2;5;4;2;-1.13182423435419;-.865512649800266;95;67.741935483871;-27.258064516129;129;58.9147286821705;.326096242879276;0;171;222;89;482;471;27.3885350318471;145;34.4827586206897;551;26.3157894736842;71;59.1549295774648;296;23.9864864864865;72;44;61.1111111111111;-4;-5.55555555555556;50;6;12
2261;powiat Gdańsk;2698;5.547502287;2.3;PRAWDA;22;2454;3117;5.04580082;244;2621;3426;167;309;3948;309;39191;10480;12061;15.08587786;2;2;4;5;.622591921614656;.426118241432982;78.7295476419634;68.338399189463;-10.3911484525004;2241;109.5046854083;2.58065328332119;1;22;191;360;573;9810;22.8440366972477;3971;66.0035255603123;20477;19.3924891341505;2985;90.3852596314908;17087;17.4694211974015;2598;1269;48.8452655889146;144;5.54272517321016;2621;760;28.9965661961084
2262;powiat Gdynia;1210;4.982007131;2;PRAWDA;22;1057;1330;4.352050858;153;1382;1883;325;553;1893;553;18090;9319;10262;10.11911149;2;2;4;3;.845771144278607;1.79657269209508;79.4736842105263;63.9197041732699;-15.5539800372564;1548;68.28165374677;.743536150290328;1;15;115;351;481;6649;23.2816964957136;2154;64.1597028783658;10825;19.8983833718245;1574;76.8742058449809;8440;18.6492890995261;1131;487;43.0592396109638;74;6.54288240495137;1382;309;22.3589001447178
2263;powiat Słupsk;558;6.460950617;3.6;PRAWDA;22;354;563;4.098882649;204;642;998;288;435;1101;435;6752;4989;6033;20.92603728;2;2;4;3;3.02132701421801;4.2654028436019;62.8774422735346;50.6811989100817;-12.1962433634529;372;95.1612903225807;1.94143545300338;1;69;269;372;710;1659;22.4231464737794;554;115.884476534296;2842;19.4933145672062;405;137.777777777778;2142;18.9075630252101;407;192;47.1744471744472;53;13.022113022113;642;263;40.9657320872274
2264;powiat Sopot;218;6.75424464;1.8;PRAWDA;22;289;435;8.954021564;-71;291;409;2;-26;324;-26;2440;14795;15454;4.454207503;2;5;4;2;-2.90983606557377;.0819672131147541;66.4367816091954;67.2839506172839;.847169008088542;373;77.4798927613941;1.15345851180477;1;12;57;374;443;1487;25.084061869536;520;55.9615384615385;2412;21.558872305141;355;61.4084507042253;1732;20.4965357967667;285;141;49.4736842105263;-4;-1.40350877192982;291;163;56.0137457044674
2401;powiat będziński;339;2.331034388;6;FAŁSZ;24;410;542;2.81924513;-71;449;631;39;89;518;89;10507;3866;4132;6.880496637;2;5;4;5;-.675739982868564;.371181117350338;75.6457564575646;65.4440154440154;-10.2017410135491;891;46.0157126823794;-.248752387542296;0;176;76;235;487;3681;24.2053789731051;1098;40.8925318761384;4793;22.9084080951387;768;44.140625;3297;23.2939035486806;435;199;45.7471264367816;25;5.74712643678161;449;283;63.0289532293987
2402;powiat bielski;394;2.375841193;3.1;FAŁSZ;24;519;680;3.129597916;-125;454;577;-65;-103;521;-103;14376;4751;6301;32.62471059;2;5;3;2;-.869504730105732;-.452142459654981;76.3235294117647;75.6238003838772;-.699729027887543;1215;42.7160493827161;-.39580290121671;0;43.5;343;241;627.5;4849;25.056712724273;1399;32.4517512508935;5944;23.5363391655451;906;43.4878587196468;3650;24.8219178082192;644;217;33.695652173913;125;19.4099378881988;454;197;43.3920704845815
2403;powiat cieszyński;617;3.514087676;5;FAŁSZ;24;701;830;3.992504798;-84;656;887;-45;57;891;57;15544;5246;6307;20.22493328;2;5;4;2;-.54040144107051;-.289500772002059;84.4578313253012;69.2480359147026;-15.2097954105986;1674;41.8757467144564;-.433251249059404;0;125.5;262;309;696.5;6765;24.7450110864745;1981;33.1145885916204;8445;23.457667258733;1317;46.8488990129081;5519;23.8630186628012;736;275;37.3641304347826;35;4.7554347826087;656;271;41.3109756097561
2404;powiat częstochowski;117;.886303207;6.5;FAŁSZ;24;273;338;2.068040815;-156;185;257;-88;-81;152;-81;9382;3872;4240;9.504132231;2;5;4;2;-1.66275847367299;-.9379663184822;80.7692307692308;76.9736842105263;-3.79554655870446;1016;26.8700787401575;-1.10198347512426;0;194.5;104;69;367.5;3865;26.2871927554981;1117;16.5622202327663;4492;24.86642920748;710;16.4788732394366;2704;26.2573964497041;275;67;24.3636363636364;2;.727272727272727;185;72;38.9189189189189
2405;powiat gliwicki;193;1.704600655;3.7;FAŁSZ;24;402;531;3.550515355;-209;235;344;-167;-187;280;-187;9516;3555;4002;12.57383966;2;5;4;2;-2.19630096679277;-1.75493905002102;75.7062146892655;68.9285714285714;-6.77764326069411;901;44.6170921198668;-.311082344715215;0;74;151;159;384;3672;24.537037037037;993;23.6656596173212;4124;24.078564500485;623;30.9791332263242;2417;25.7757550682664;428;236;55.1401869158878;26;6.07476635514019;235;74;31.4893617021277
2406;powiat kłobucki;93;1.127942657;7.3;FAŁSZ;24;125;157;1.516051958;-32;105;130;-20;-27;121;-27;6251;3990;4871;22.0802005;2;5;4;2;-.511918093105103;-.319948808190689;79.6178343949045;76.8595041322314;-2.75833026267306;400;31.25;-.906790931939916;0;221.5;276;95;592.5;1572;25.4452926208651;454;23.1277533039648;1890;24.021164021164;294;31.6326530612245;1162;25.3012048192771;160;44;27.5;35;21.875;105;45;42.8571428571429
2407;powiat lubliniecki;90;1.197493247;5.5;FAŁSZ;24;152;202;2.02243304;-62;102;169;-50;-33;144;-33;6121;3577;4410;23.28767123;2;5;4;2;-1.01290638784512;-.81685999019768;75.2475247524752;62.5;-12.7475247524752;345;44.0579710144928;-.335999749397036;0;152.5;289;103;544.5;1374;25.1091703056769;396;25.7575757575758;1642;24.1169305724726;260;34.6153846153846;965;26.9430051813472;166;33;19.8795180722892;14;8.43373493975904;102;10;9.80392156862745
2408;powiat mikołowski;182;1.827272545;2.6;FAŁSZ;24;202;298;2.028071725;-20;226;286;24;-12;254;-12;9072;3904;4595;17.69979508;2;5;4;2;-.220458553791887;.264550264550265;67.7852348993289;71.6535433070866;3.86830840775775;591;34.1793570219966;-.776243231856605;0;29.5;228;178;435.5;2481;23.8210399032648;711;31.7862165963432;3059;23.2428898332788;451;40.3547671840355;1886;23.9130434782609;235;85;36.1702127659575;33;14.0425531914894;226;185;81.858407079646
2409;powiat myszkowski;163;2.395156787;6.9;FAŁSZ;24;138;184;2.027801452;25;193;245;55;61;224;61;5341;3157;4196;32.91099145;2;2;4;5;.468077139112526;1.02976970604756;75;72.7678571428571;-2.23214285714286;505;27.3267326732673;-1.0816325516097;0;204.5;344;245;793.5;1915;26.3707571801567;582;33.1615120274914;2352;24.7448979591837;396;41.1616161616162;1663;23.8123872519543;209;32;15.311004784689;71;33.9712918660287;193;85;44.0414507772021
2410;powiat pszczyński;212;1.910632852;3.2;FAŁSZ;24;254;364;2.289154455;-42;240;390;-14;26;306;26;10714;3779;4948;30.93410955;2;5;4;2;-.392010453612096;-.130670151204032;69.7802197802198;69.281045751634;-.499174028585799;555;45.7657657657658;-.259891349048797;0;48;331;190;569;2360;23.5169491525424;631;38.0348652931854;2849;22.1481221481221;445;47.6404494382022;1886;23.5949098621421;312;146;46.7948717948718;58;18.5897435897436;240;77;32.0833333333333
2411;powiat raciborski;200;2.000520135;3.6;FAŁSZ;24;243;369;2.430631964;-43;248;406;5;37;395;37;7639;3460;4137;19.56647399;2;5;4;2;-.562900903259589;.0654535934022778;65.8536585365854;50.6329113924051;-15.2207471441803;472;51.4830508474576;-.0050987742513508;0;69;251;203;523;1912;24.6861924686192;565;43.8938053097345;2575;21.9417475728155;396;50.5050505050505;1797;22.0367278797997;281;146;51.9572953736655;38;13.5231316725979;248;97;39.1129032258064
2412;powiat rybnicki;69;.898250365;4.9;FAŁSZ;24;127;182;1.653301396;-58;105;147;-22;-35;96;-35;6731;3230;3705;14.70588235;2;5;4;2;-.861684742237409;-.326845936710741;69.7802197802198;71.875;2.09478021978022;297;42.7609427609428;-.393802213955833;0;122;188;70;380;1331;22.3140495867769;337;31.1572700296736;1551;21.7279174725983;209;33.0143540669856;972;21.5020576131687;140;64;45.7142857142857;13;9.28571428571429;105;28;26.6666666666667
2413;powiat tarnogórski;270;1.939362596;4.5;FAŁSZ;24;317;417;2.276955344;-47;311;470;-6;53;393;53;11547;3779;4485;18.68219106;2;5;4;2;-.407032129557461;-.0519615484541439;76.0191846522782;68.7022900763359;-7.3168945759423;797;39.7741530740276;-.526909418482772;0;105.5;241;193;539.5;3177;25.0865596474662;916;33.9519650655022;3812;24.0293809024134;573;47.1204188481675;2357;24.3105642766228;355;130;36.6197183098592;38;10.7042253521127;311;172;55.3054662379421
2414;powiat bieruńsko-lędziński;113;1.896991673;1.7;FAŁSZ;24;232;307;3.894708568;-119;149;225;-83;-82;179;-82;5477;4096;4676;14.16015625;2;5;4;2;-2.17272229322622;-1.51542815409896;75.5700325732899;63.1284916201117;-12.4415409531782;432;53.7037037037037;.0938653058827833;0;8.5;178;188;374.5;1703;25.3669994128009;478;31.1715481171548;1992;23.995983935743;316;35.7594936708861;1263;25.0197941409343;235;56;23.8297872340426;3;1.27659574468085;149;104;69.7986577181208
2415;powiat wodzisławski;241;1.594621955;5.1;FAŁSZ;24;317;425;2.09749029;-76;330;475;13;50;364;50;12621;3119;3865;23.91792241;2;5;2;2;-.602170984866492;.1030029316219;74.5882352941176;66.2087912087912;-8.37944408532643;734;43.1880108991826;-.374769790523859;0;134;294;151;579;2963;24.7721903476207;812;40.64039408867;3480;23.3333333333333;557;43.2675044883303;2260;24.646017699115;386;185;47.9274611398964;69;17.8756476683938;330;125;37.8787878787879
2416;powiat zawierciański;206;1.826662174;5.6;FAŁSZ;24;304;381;2.6956568;-98;255;341;-49;-40;339;-40;8330;3491;3995;14.43712403;2;5;4;2;-1.17647058823529;-.588235294117647;79.7900262467192;60.7669616519174;-19.0230645948018;526;57.7946768060836;.276180785221104;0;157.5;185;177;519.5;2255;23.3259423503326;641;39.7815912636505;2881;22.2492190211732;396;52.020202020202;1909;20.7438449449974;317;89;28.0757097791798;13;4.10094637223975;255;94;36.8627450980392
2417;powiat żywiecki;369;2.469234939;5;FAŁSZ;24;525;723;3.51313914;-156;477;661;-48;-62;638;-62;13186;4532;4987;10.03971756;2;5;4;2;-1.18307295616563;-.364022448050963;72.6141078838174;57.8369905956113;-14.7771172882061;1249;42.0336269015212;-.426215269779559;0;125.5;112;252;489.5;4998;24.9899959983994;1508;31.631299734748;6264;24.0740740740741;1005;36.7164179104478;3874;25.9421786267424;539;192;35.621521335807;14;2.5974025974026;477;339;71.0691823899371
2461;powiat Bielsko-Biała;943;5.654663748;1.8;PRAWDA;24;648;994;3.885707433;295;840;1316;192;322;1539;322;15371;5981;6927;15.81675305;2;2;4;5;1.91919849066424;1.24910545833062;65.1911468812877;61.2735542560104;-3.91759262527734;1004;64.5418326693227;.576869869356408;1;12;202;363;577;4387;22.8857989514475;1298;64.7149460708783;6476;20.0432365657813;1046;90.1529636711281;5375;19.4604651162791;756;475;62.8306878306878;108;14.2857142857143;840;379;45.1190476190476
2462;powiat Bytom;333;2.226292988;8.3;PRAWDA;24;294;424;1.965555972;39;336;583;42;159;569;159;10905;3275;3631;10.87022901;2;2;4;5;.357634112792297;.385144429160935;69.3396226415094;58.5237258347979;-10.8158968067115;628;46.8152866242038;-.213119127967611;1;256;131;223;610;2719;23.0967267377712;757;44.3857331571995;3524;21.4812712826334;508;65.5511811023622;2447;20.7601144258275;325;31;9.53846153846154;31;9.53846153846154;336;203;60.4166666666667
